17691,范玮琪,f,,左上角的心跳,tw,0,0,,,ktv_17691.ogg,ktv_17691.midi,60.015,3018,4,16,29,42,51,0,223,3
11412,范玮琪/杨丞琳,d,,有你真好,tw,0,0,,,ktv_11412.ogg,ktv_11412.midi,89.99,1185,1,19,40,49,100,0,274,2
15388,范晓萱,f,,健康歌,tw,0,0,,,ktv_15388.ogg,ktv_15388.midi,132.01,0,6,22,30,38,95,0,173,2
14269,范晓萱,f,,咖啡,tw,0,0,,,ktv_14269.ogg,ktv_14269.midi,46.948,4735,6,10,16,28,43,1,237,2
17600,范晓萱,f,,马戏团,tw,0,0,,,ktv_17600.ogg,ktv_17600.midi,65.005,34,4,18,27,42,49,1,193,2
17824,范晓萱,f,,你的甜蜜,tw,0,,,,ktv_17824.ogg,ktv_17824.midi,121.89,531,20,36,64,80,111,0,222,2
11821,范晓萱,f,,稍息立正站好,tw,0,0,,,ktv_11821.ogg,ktv_11821.midi,135.08,52,9,25,41,57,107,0,196,2
17822,范晓萱,f,,数字恋爱,tw,0,,,,ktv_17822.ogg,ktv_17822.midi,116.05,0,15,36,52,60,115,0,243,2
10472,范晓萱,f,,我爱洗澡,tw,0,1,福茂,,ktv_10472.ogg,ktv_10472.midi,135.92,5311,11,27,45,61,96,0,176,2
15387,范晓萱,f,,我要我们在一起,tw,0,0,,,ktv_15387.ogg,ktv_15387.midi,45.965,4042,1,13,31,37,45,0,260,2
17823,范晓萱,f,,小叮当,tw,0,,,,ktv_17823.ogg,ktv_17823.midi,121.99,525,6,16,32,42,79,0,172,2
10204,范晓萱,f,,雪人,tw,0,0,福茂,,ktv_10204.ogg,ktv_10204.midi,116.03,2047,14,34,60,80,135,0,281,2
11199,范晓萱,f,,氧气,tw,0,0,,新选歌曲,ktv_11199.ogg,ktv_11199.midi,105.56,0,10,30,60,80,108,1,271,2
11329,范晓萱,f,,猪你生日快乐,tw,0,0,,,ktv_11329.ogg,ktv_11329.midi,121.9,551,9,28,55,73,96,0,192,2
17377,范晓萱 100%乐队,d,,幽默感,tw,0,0,,,ktv_17377.ogg,ktv_17377.midi,62.005,0,3,16,28,43,56,0,219,2
10205,范逸臣,m,,love story,tw,0,0,丰华,,ktv_10205.ogg,ktv_10205.midi,78.2,0,9,26,38,54,80,0,244,2
17491,范逸臣,m,,不说出的温柔,tw,0,0,,,ktv_17491.ogg,ktv_17491.midi,70.91,1123,6,26,42,61,80,0,290,3
15729,范逸臣,m,,流浪,tw,0,0,,,ktv_15729.ogg,ktv_15729.midi,67.68,2157,9,17,27,49,73,1,273,2
17012,范逸臣,m,,你爱我吗,tw,0,0,,,ktv_17012.ogg,ktv_17012.midi,67.705,221,9,24,38,53,68,1,259,3
14736,范逸臣,m,,是时候 启程,tw,0,0,,,ktv_14736.ogg,ktv_14736.midi,126,219,16,40,65,81,135,0,273,2
16649,范逸臣,m,,我是谁,tw,0,0,,,ktv_16649.ogg,ktv_16649.midi,69.91,1946,8,24,40,49,73,0,263,2
10206,范逸臣,m,,无乐不作,tw,0,0,丰华,,ktv_10206.ogg,ktv_10206.midi,174.98,1354,11,27,51,61,125,0,173,2
17492,范逸臣,m,,亚得里亚海,tw,0,0,,,ktv_17492.ogg,ktv_17492.midi,68,2940,5,18,36,57,73,0,268,2
14245,方大同,m,,BB88,hk,0,0,,,ktv_14245.ogg,ktv_14245.midi,136.98,98,16,32,48,64,103,0,196,2
15389,方大同,m,,love song,hk,0,0,,,ktv_15389.ogg,ktv_15389.midi,57.505,3994,4,13,23,32,60,0,265,2
15215,方大同,m,,Nothing’s Gonna Change My Love,hk,0,0,,,ktv_15215.ogg,ktv_15215.midi,65.73,1764,4,16,26,39,55,0,224,3
15918,方大同,m,,爱爱爱,hk,0,0,,,ktv_15918.ogg,ktv_15918.midi,65.805,700,4,21,31,39,55,0,207,2
14898,方大同,m,,爱立刻,hk,0,0,,,ktv_14898.ogg,ktv_14898.midi,69.5,36,8,16,28,36,72,0,255,2
14356,方大同,m,,二人游,hk,0,0,,,ktv_14356.ogg,ktv_14356.midi,67.475,1500,5,9,21,27,35,1,172,2
15153,方大同,m,,孤独孩儿,hk,0,0,,,ktv_15153.ogg,ktv_15153.midi,94,410,8,15,26,33,77,0,215,2
15154,方大同,m,,关于爱的定义,hk,0,0,,,ktv_15154.ogg,ktv_15154.midi,65.035,591,4,17,26,34,63,0,237,2
11330,方大同,m,,好不容易,hk,0,0,,,ktv_11330.ogg,ktv_11330.midi,74.035,1508,4,19,31,51,70,0,233,2
15171,方大同,m,,红豆(Red Bean),hk,0,0,,,ktv_15171.ogg,ktv_15171.midi,61.405,1647,4,12,21,29,53,0,235,3
15106,方大同,m,,妈妈说,hk,0,0,,,ktv_15106.ogg,ktv_15106.midi,64.42,883,1,9,18,26,64,0,250,2
15109,方大同,m,,麦恩莉,hk,0,0,,,ktv_15109.ogg,ktv_15109.midi,58.8,1013,1,18,22,38,67,0,272,2
15237,方大同,m,,你就是,hk,0,0,,,ktv_15237.ogg,ktv_15237.midi,90,1362,1,17,30,42,80,1,222,2
11858,方大同,m,,千纸鹤,hk,0,0,,,ktv_11858.ogg,ktv_11858.midi,70.98,3101,3,15,23,34,62,1,231,2
14001,方大同,m,,三人游,hk,0,0,,,ktv_14001.ogg,ktv_14001.midi,64.01,648,2,15,23,36,61,1,239,2
14298,方大同,m,,因为你,hk,0,0,,,ktv_14298.ogg,ktv_14298.midi,93.09,212,4,19,28,44,79,0,206,2
14899,方大同,m,,自以为,hk,0,0,,,ktv_14899.ogg,ktv_14899.midi,98.01,35,8,20,32,44,82,0,212,3
16548,方炯镔,m,,坏人,other,0,0,,,ktv_16548.ogg,ktv_16548.midi,99.86,1927,10,35,59,87,120,1,290,2
14064,方力申,m,,abc君,hk,0,0,,,ktv_14064.ogg,ktv_14064.midi,60.445,2798,4,12,24,27,53,0,220,2
14065,方力申,m,,好心好报,hk,0,0,,,ktv_14065.ogg,ktv_14065.midi,60.975,0,4,12,22,30,49,0,209,2
14066,方力申,m,,如果世上没傻瓜,hk,0,0,,,ktv_14066.ogg,ktv_14066.midi,56.93,3609,3,12,22,30,53,0,230,2
14299,方力申,m,,无双谱,hk,0,0,,,ktv_14299.ogg,ktv_14299.midi,71.975,796,2,12,24,34,57,0,203,2
14301,方力申/邓丽欣,m,,好好恋爱,hk,0,0,,,ktv_14301.ogg,ktv_14301.midi,134.32,76,10,26,47,63,107,0,199,2
14302,方力申/邓丽欣,m,,七年,hk,0,0,,,ktv_14302.ogg,ktv_14302.midi,65.485,548,5,20,39,54,73,0,270,2
16545,方雅贤,f,,听见,tw,0,0,,,ktv_16545.ogg,ktv_16545.midi,62.835,281,5,17,28,40,60,1,244,2
11072,方雅贤,f,,遇到,tw,0,0,,新选歌曲,ktv_11072.ogg,ktv_11072.midi,132.04,0,10,26,43,75,91,0,183,2
17549,房祖名,m,,光明行,hk,0,0,,,ktv_17549.ogg,ktv_17549.midi,61.91,0,4,11,18,24,40,1,175,2
16628,房祖名,m,,假动作,hk,0,0,,,ktv_16628.ogg,ktv_16628.midi,66.01,2899,3,15,26,34,64,0,252,2
17548,房祖名,m,,累,hk,0,0,,,ktv_17548.ogg,ktv_17548.midi,63.03,572,1,22,32,40,60,0,246,2
17551,房祖名,m,,我的肝,hk,0,0,,,ktv_17551.ogg,ktv_17551.midi,80.005,1355,8,24,36,52,86,0,261,3
17550,房祖名,m,,一路好走,hk,0,0,,,ktv_17550.ogg,ktv_17550.midi,101.1,0,9,22,32,40,108,0,315,3
15201,房祖名、龚芝怡,d,,最好的我,hk,0,0,,,ktv_15201.ogg,ktv_15201.midi,135.95,0,10,52,70,142,181,0,325,2
16478,飞儿乐团,g,,月牙湾,tw,0,0,,,ktv_16478.ogg,ktv_16478.midi,87.01,1398,16,27,52,83,102,0,306,2
15395,飞轮海,g,,不会爱,tw,0,0,,,ktv_15395.ogg,ktv_15395.midi,73.015,633,8,20,32,44,69,0,243,2
10030,飞轮海,g,,超喜欢你,tw,0,0,,既有曲库,ktv_10030.ogg,ktv_10030.midi,84.04,0,1,14,32,55,72,0,217,2
15394,飞轮海,g,,出口,tw,0,0,,,ktv_15394.ogg,ktv_15394.midi,75.015,2835,9,33,54,70,95,0,325,2
10207,飞轮海,g,,出神入化,tw,0,0,华研,,ktv_10207.ogg,ktv_10207.midi,110.1,0,10,31,53,69,102,0,222,2
15393,飞轮海,g,,很安静,tw,0,0,,,ktv_15393.ogg,ktv_15393.midi,70.035,545,8,24,37,53,73,0,268,2
10208,飞轮海,g,,恒星,tw,0,0,华研,,ktv_10208.ogg,ktv_10208.midi,83.8,0,4,20,40,54,77,0,219,2
16255,飞轮海,g,,寂寞暴走,tw,0,0,,,ktv_16255.ogg,ktv_16255.midi,83,0,8,23,44,71,92,0,283,2
11073,飞轮海,g,,留下来,tw,0,0,,新选歌曲,ktv_11073.ogg,ktv_11073.midi,156.01,0,18,50,82,114,157,0,255,2
15392,飞轮海,g,,为你存在,tw,0,0,,,ktv_15392.ogg,ktv_15392.midi,70.02,3106,9,25,37,50,67,0,262,2
15391,飞轮海,g,,夏雪,tw,0,0,,,ktv_15391.ogg,ktv_15391.midi,62.995,3453,7,19,31,43,67,0,260,2
16011,飞轮海,g,,心疼你的心疼,tw,0,0,,,ktv_16011.ogg,ktv_16011.midi,74.005,2127,8,20,32,44,65,0,233,2
10209,飞轮海,g,,一个人流浪,tw,0,0,华研,,ktv_10209.ogg,ktv_10209.midi,93.65,0,9,32,52,75,119,1,303,2
12539,飞轮海,g,,只对你有感觉,tw,0,0,华研,既有曲库,ktv_12539.ogg,ktv_12539.midi,106.01,347,12,28,52,68,100,0,239,2
15390,飞轮海,g,,最佳听众,tw,0,0,,,ktv_15390.ogg,ktv_15390.midi,77.475,3043,1,13,29,41,61,0,194,2
10211,费翔,m,,冬天里的一把火,tw,0,0,尚义恩图文化,,ktv_10211.ogg,ktv_10211.midi,130.58,1904,12,20,44,56,111,0,205,2
10212,费翔,m,,故乡的云,tw,0,0,尚义恩图文化,,ktv_10212.ogg,ktv_10212.midi,89.21,2559,9,26,42,66,99,0,269,2
11074,费玉清,m,,梦驼铃,tw,0,0,,,ktv_11074.ogg,ktv_11074.midi,108.24,0,3,27,42,60,94,1,216,2
15245,费玉清,m,,一剪梅,tw,0,1,,,ktv_15245.ogg,ktv_15245.midi,70.165,917,8,24,38,46,60,1,221,2
11200,冯曦妤,f,,A little love,hk,0,0,,,ktv_11200.ogg,ktv_11200.midi,80.843,0,5,13,23,31,61,0,187,2
14334,冯曦妤,f,,避风港,hk,0,0,,,ktv_14334.ogg,ktv_14334.midi,156.07,1136,9,25,65,81,141,0,220,2
17003,冯曦妤,f,,不做你的情人,hk,0,0,,,ktv_17003.ogg,ktv_17003.midi,73.435,0,3,15,26,39,47,1,172,2
17825,冯晓荣,m,,爱像一场纷飞雨,cn,0,,,,ktv_17825.ogg,ktv_17825.midi,100.02,1928,5,31,47,56,90,0,224,2
14830,冯允谦,m,,今天开始,hk,0,0,,,ktv_14830.ogg,ktv_14830.midi,73.83,0,5,21,28,44,83,0,273,2
10213,凤飞飞,f,,追梦人,tw,0,1,歌林,,ktv_10213.ogg,ktv_10213.midi,122,3912,9,21,33,45,64,0,158,2
15921,凤凰传奇,g,,拜新年,cn,0,0,,,ktv_15921.ogg,ktv_15921.midi,106,13,12,40,55,71,93,0,215,2
11331,凤凰传奇,g,,策马奔腾,cn,0,0,,,ktv_11331.ogg,ktv_11331.midi,109.98,567,18,35,61,86,119,0,284,2
11334,凤凰传奇,g,,等爱的玫瑰,cn,0,0,,,ktv_11334.ogg,ktv_11334.midi,101.95,0,8,32,56,72,116,0,275,2
10214,凤凰传奇,g,,荷塘月色,cn,0,1,孔雀,,ktv_10214.ogg,ktv_10214.midi,99.96,2361,9,41,57,73,90,0,251,2
11332,凤凰传奇,g,,郎的诱惑,cn,0,0,,,ktv_11332.ogg,ktv_11332.midi,90.01,1950,8,20,42,51,61,0,204,2
11730,凤凰传奇,g,,绿旋风,cn,0,0,,,ktv_11730.ogg,ktv_11730.midi,114.995,508,15,39,55,67,103,0,227,2
11333,凤凰传奇,g,,我从草原来,cn,0,0,,,ktv_11333.ogg,ktv_11333.midi,90.39,1141,9,25,41,65,81,0,222,2
10215,凤凰传奇,g,,我和草原有个约定,cn,0,0,孔雀,,ktv_10215.ogg,ktv_10215.midi,164.06,1173,41,74,129,162,202,0,236,2
14303,凤凰传奇,g,,我们的歌谣,cn,0,0,,,ktv_14303.ogg,ktv_14303.midi,100.01,778,12,28,70,78,127,0,311,2
15296,凤凰传奇,g,,御龙归字谣,cn,0,0,,,ktv_15296.ogg,ktv_15296.midi,111.99,1111,17,34,58,75,110,0,241,2
10216,凤凰传奇,g,,月亮之上,cn,0,0,孔雀,,ktv_10216.ogg,ktv_10216.midi,96,2479,9,30,49,65,84,0,217,2
14261,凤凰传奇,g,,中国味道,cn,0,0,,,ktv_14261.ogg,ktv_14261.midi,120.01,1578,12,28,42,50,83,0,175,2
10217,凤凰传奇,g,,自由飞翔,cn,0,0,孔雀,,ktv_10217.ogg,ktv_10217.midi,93,9,13,29,54,71,93,0,252,2
10218,凤凰传奇,g,,最炫民族风,cn,0,1,孔雀,,ktv_10218.ogg,ktv_10218.midi,127,0,13,61,95,123,152,0,287,2
16838,符永杰,m,,我想陪你环游全世界,cn,0,0,,,ktv_16838.ogg,ktv_16838.midi,55.005,0,4,14,27,35,46,0,212,2
14304,付梦妮,f,,快乐 不再快乐,cn,0,0,,,ktv_14304.ogg,ktv_14304.midi,70.015,221,8,16,39,47,65,0,249,2
15396,付辛博,m,,便利店的约会,cn,0,0,,,ktv_15396.ogg,ktv_15396.midi,67.005,38,6,18,22,30,53,0,191,2
16996,付辛博,m,,这一刻，爱吧,cn,0,0,,,ktv_16996.ogg,ktv_16996.midi,61.575,0,6,20,35,48,56,0,233,3
17826,付辛博,m,,这一刻爱吧,cn,0,,,,ktv_17826.ogg,ktv_17826.midi,73.975,0,8,25,33,43,67,0,235,2
14305,高安,m,,红尘情歌,cn,0,1,,,ktv_14305.ogg,ktv_14305.midi,92,800,8,24,49,65,85,0,231,2
16144,高安,m,,你抱着我哭,cn,0,0,,,ktv_16144.ogg,ktv_16144.midi,63.5,221,4,14,29,50,63,1,252,2
16244,高安,m,,思思念念全是你,cn,0,0,,,ktv_16244.ogg,ktv_16244.midi,82,0,10,25,44,59,78,0,244,2
16356,高安,m,,叹情歌,cn,0,0,,,ktv_16356.ogg,ktv_16356.midi,58,985,4,14,28,36,48,0,223,2
16365,高安,m,,幸福等你来,cn,0,0,,,ktv_16365.ogg,ktv_16365.midi,128.39,731,6,31,57,82,106,0,200,2
17168,高安,m,,一生去守候,cn,0,0,,,ktv_17168.ogg,ktv_17168.midi,72,181,7,17,34,44,62,1,221,2
11254,高安、杭娇,d,,一生无悔,cn,0,1,,,ktv_11254.ogg,ktv_11254.midi,76,3053,4,16,28,40,68,0,239,2
10219,高枫,m,,大中国,cn,0,0,百代,,ktv_10219.ogg,ktv_10219.midi,90.26,31,10,26,52,68,92,0,254,2
11731,高进,m,,别想他,cn,0,0,,,ktv_11731.ogg,ktv_11731.midi,124.01,95,10,27,53,70,104,0,226,2
11416,高进,m,,我的好兄弟,cn,0,1,,,ktv_11416.ogg,ktv_11416.midi,70.01,0,10,25,42,57,76,0,280,2
16879,高晶,f,,山茶花,cn,0,0,,,ktv_16879.ogg,ktv_16879.midi,110.02,0,0,33,62,71,95,0,212,2
17827,高林生,m,,牵挂你的人是我,cn,0,,,,ktv_17827.ogg,ktv_17827.midi,107.95,766,8,24,50,66,104,0,241,2
15164,高山林,m,,我不是高富帅,cn,0,0,,,ktv_15164.ogg,ktv_15164.midi,125,0,2,35,67,83,115,0,223,2
16139,高姗,f,,开学恐惧症,cn,0,0,,,ktv_16139.ogg,ktv_16139.midi,127,947,3,32,75,103,133,0,262,3
10221,高胜美,f,,千年等一回,tw,0,1,百娱时代,,ktv_10221.ogg,ktv_10221.midi,110.18,1269,9,30,51,68,91,0,212,2
15640,歌浴森,m,,河南,cn,0,0,,,ktv_15640.ogg,ktv_15640.midi,90.01,1687,8,17,30,35,63,0,192,2
15807,歌浴森,m,,梦的想,cn,0,0,,,ktv_15807.ogg,ktv_15807.midi,49.995,0,4,13,25,34,53,1,280,2
14622,歌浴森,m,,敲痛我的心,cn,0,0,,,ktv_14622.ogg,ktv_14622.midi,69.895,1711,5,20,39,47,75,0,283,2
15630,歌浴森,m,,请你快乐,cn,0,0,,,ktv_15630.ogg,ktv_15630.midi,65.005,44,6,13,21,39,49,0,182,2
15653,歌浴森,m,,我很认真,cn,0,0,,,ktv_15653.ogg,ktv_15653.midi,63.115,251,9,21,32,44,63,0,262,2
17183,格子,m,,水瓶座双鱼座,cn,0,0,,,ktv_17183.ogg,ktv_17183.midi,67.5,215,4,16,28,36,43,0,172,2
16993,庚澄庆,m,,下个雨季,tw,0,0,,,ktv_16993.ogg,ktv_16993.midi,73.965,32,8,25,38,55,74,0,249,2
10222,龚琳娜,f,,忐忑,cn,0,1,,,ktv_10222.ogg,ktv_10222.midi,138.27,1711,5,49,77,106,136,0,245,2
15397,龚诗嘉,f,,放不下,other,0,0,,,ktv_15397.ogg,ktv_15397.midi,68.015,1814,5,19,31,39,65,0,245,3
17829,龚玥,f,,电话情思,cn,0,,,,ktv_17829.ogg,ktv_17829.midi,80.82,887,8,25,49,52,93,0,283,2
16997,巩新亮,f,,喜欢一个人,cn,0,0,,,ktv_16997.ogg,ktv_16997.midi,51.505,0,4,15,23,36,47,0,224,3
14306,古巨基,m,,爱得太迟,hk,0,0,,,ktv_14306.ogg,ktv_14306.midi,58.485,3354,4,12,23,31,53,0,226,2
14067,古巨基,m,,爱与诚,hk,0,0,,,ktv_14067.ogg,ktv_14067.midi,66.97,0,3,16,26,34,56,0,216,2
14307,古巨基,m,,必杀技,hk,0,0,,,ktv_14307.ogg,ktv_14307.midi,68.535,27,2,15,26,39,61,0,223,2
14310,古巨基,m,,告别我的恋人们,hk,0,0,,,ktv_14310.ogg,ktv_14310.midi,64.83,3554,7,15,35,47,63,0,238,2
15400,古巨基,m,,劲歌金曲,hk,0,0,,,ktv_15400.ogg,ktv_15400.midi,68.99,1182,5,51,90,133,180,0,628,2
11859,古巨基,m,,恋无可恋,hk,0,0,,,ktv_11859.ogg,ktv_11859.midi,63.01,1417,4,20,33,45,87,0,343,2
14069,古巨基,m,,眼睛不能没眼泪,hk,0,0,,,ktv_14069.ogg,ktv_14069.midi,74.985,1590,8,20,32,44,73,0,250,2
14070,古巨基,m,,友共情,hk,0,0,,,ktv_14070.ogg,ktv_14070.midi,68.935,29,2,10,18,30,55,0,192,2
11521,古巨基,m,,重复犯错,hk,0,0,,,ktv_11521.ogg,ktv_11521.midi,65.008,0,5,16,29,37,49,0,204,2
10224,古倩敏,f,,别看我只是一只羊,hk,0,1,,,ktv_10224.ogg,ktv_10224.midi,122,0,6,27,44,57,86,0,169,2
14671,古小伟,m,,彩色,tw,0,0,,,ktv_14671.ogg,ktv_14671.midi,66.99,0,4,20,28,44,61,1,238,2
17830,顾建华,m,,我们的爱还在不在,cn,0,,,,ktv_17830.ogg,ktv_17830.midi,65.93,279,8,24,40,48,66,0,259,2
15401,顾莉雅,f,,寂寞花火,cn,0,0,,,ktv_15401.ogg,ktv_15401.midi,60.455,1501,1,13,25,37,61,0,250,2
17167,关菊英,f,,各安天命,hk,0,0,,,ktv_17167.ogg,ktv_17167.midi,75.015,0,8,17,29,44,55,1,181,2
11522,关菊英,f,,攻心计,hk,0,0,,,ktv_11522.ogg,ktv_11522.midi,93.466,851,9,25,49,65,80,1,214,2
17507,关心妍,f,,放生,hk,0,0,,,ktv_17507.ogg,ktv_17507.midi,63.975,0,3,18,30,41,55,0,233,2
17535,关心妍,f,,负担不起,hk,0,0,,,ktv_17535.ogg,ktv_17535.midi,60,712,5,25,39,51,57,1,244,2
17554,关心妍,f,,接受现实,hk,0,0,,,ktv_17554.ogg,ktv_17554.midi,116,0,15,40,72,89,121,0,262,2
14597,关心妍,f,,失恋哲理,hk,0,0,,,ktv_14597.ogg,ktv_14597.midi,67.945,2629,4,20,33,49,66,0,251,2
17566,关心妍,f,,无痛失恋,hk,0,0,,,ktv_17566.ogg,ktv_17566.midi,80.96,991,4,20,34,42,73,0,228,2
17539,关心妍,f,,以身试爱,hk,0,0,,,ktv_17539.ogg,ktv_17539.midi,68.65,0,6,16,27,37,66,1,242,2
11523,关心妍,f,,终点,hk,0,0,,,ktv_11523.ogg,ktv_11523.midi,71.97,28,10,26,52,60,76,0,300,2
15208,关喆,m,,她不爱我,cn,0,0,,,ktv_15208.ogg,ktv_15208.midi,65.005,531,5,16,26,34,58,0,231,3
14244,关喆,m,,如果分开我也爱你,cn,0,0,,,ktv_14244.ogg,ktv_14244.midi,63.06,0,4,22,39,47,65,0,268,2
11732,关喆,m,,想你的夜,cn,0,1,,,ktv_11732.ogg,ktv_11732.midi,62.025,3448,2,18,29,45,65,1,261,2
14312,关喆 ,m,,伤痕,cn,0,0,,,ktv_14312.ogg,ktv_14312.midi,65.99,0,4,16,35,54,77,0,283,2
16400,官恩娜,f,,So In Love,hk,0,0,,,ktv_16400.ogg,ktv_16400.midi,119.02,0,2,22,38,66,93,0,187,2
16754,贯诗钦,f,,你明知道,cn,0,0,,,ktv_16754.ogg,ktv_16754.midi,72.96,1077,9,21,37,45,77,0,255,2
10225,光良,m,,第一次,tw,0,1,滚石,,ktv_10225.ogg,ktv_10225.midi,104.83,2269,4,24,52,73,109,0,264,2
17008,光良,m,,给自己,tw,0,0,,,ktv_17008.ogg,ktv_17008.midi,42.55,0,0,9,17,26,39,0,255,2
17425,光良,m,,回忆里的疯狂,tw,0,0,,,ktv_17425.ogg,ktv_17425.midi,77.04,1878,5,21,32,48,69,1,236,2
17601,光良,m,,没你的日子,tw,0,0,,,ktv_17601.ogg,ktv_17601.midi,62.84,0,8,24,40,49,64,0,258,2
17602,光良,m,,朋友首日封,tw,0,0,,,ktv_17602.ogg,ktv_17602.midi,67,939,5,13,22,38,78,0,287,2
17528,光良,m,,期限,tw,0,0,,,ktv_17528.ogg,ktv_17528.midi,62.03,1999,5,23,37,48,70,0,284,2
17603,光良,m,,手机留言,tw,0,0,,,ktv_17603.ogg,ktv_17603.midi,119,28,10,36,61,71,118,0,250,3
17527,光良,m,,双子星,tw,0,0,,,ktv_17527.ogg,ktv_17527.midi,102.99,841,10,26,50,83,100,0,236,2
17406,光良,m,,天堂,tw,0,0,,,ktv_17406.ogg,ktv_17406.midi,49.49,0,4,12,20,30,39,0,208,2
10226,光良,m,,童话,tw,0,1,滚石,,ktv_10226.ogg,ktv_10226.midi,136.05,1772,9,41,63,95,134,0,247,2
17494,光良,m,,我想去个地方,tw,0,0,,,ktv_17494.ogg,ktv_17494.midi,46.02,3900,4,12,21,29,37,0,204,3
17604,光良,m,,握你的手,tw,0,0,,,ktv_17604.ogg,ktv_17604.midi,63.86,0,4,20,29,37,73,0,280,2
17605,光良,m,,心甘情愿,tw,0,0,,,ktv_17605.ogg,ktv_17605.midi,95.02,33,8,26,50,68,115,0,292,3
11524,光良,m,,烟火,tw,0,0,,,ktv_11524.ogg,ktv_11524.midi,67.01,0,4,17,27,36,62,0,244,2
14553,光良,m,,一个人走,tw,0,0,,,ktv_14553.ogg,ktv_14553.midi,56.665,1864,2,14,19,26,43,0,198,2
17405,光良 曹格,d,,少年,tw,0,0,,,ktv_17405.ogg,ktv_17405.midi,50.955,2822,4,16,28,40,51,0,248,2
11417,郭采洁,f,,I Need You,tw,0,0,,,ktv_11417.ogg,ktv_11417.midi,82.06,312,1,15,37,51,84,0,253,2
14338,郭采洁,f,,I Remember,tw,0,0,,,ktv_14338.ogg,ktv_14338.midi,58.275,1335,4,23,31,38,47,0,209,2
14693,郭采洁,f,,爆炸的沉默,tw,0,0,,,ktv_14693.ogg,ktv_14693.midi,81.155,499,0,21,30,38,66,1,214,3
17835,郭采洁,f,,笨的可以,tw,0,,,,ktv_17835.ogg,ktv_17835.midi,67.015,0,11,24,39,52,70,0,264,2
10227,郭采洁,f,,不过问,tw,0,0,娱乐产房,,ktv_10227.ogg,ktv_10227.midi,141.93,1648,15,39,70,117,140,1,264,2
17303,郭采洁,f,,诚实地想你,tw,0,0,,,ktv_17303.ogg,ktv_17303.midi,65.93,3628,7,23,35,43,64,0,253,2
14532,郭采洁,f,,单曲循环,tw,0,0,,,ktv_14532.ogg,ktv_14532.midi,90,67,8,24,40,56,79,0,240,2
17302,郭采洁,f,,该忘了,tw,0,0,,,ktv_17302.ogg,ktv_17302.midi,60.505,0,2,14,31,43,60,1,255,2
14682,郭采洁,f,,给他,tw,0,0,,,ktv_14682.ogg,ktv_14682.midi,126.02,684,8,32,56,72,109,0,227,3
10228,郭采洁,f,,狠狠哭,tw,0,0,娱乐产房,,ktv_10228.ogg,ktv_10228.midi,65,0,6,19,31,44,73,1,275,2
14686,郭采洁,f,,还爱着你,tw,0,0,,,ktv_14686.ogg,ktv_14686.midi,90.375,2597,9,28,44,53,73,0,209,3
17834,郭采洁,f,,你在不在,tw,0,,,,ktv_17834.ogg,ktv_17834.midi,71.99,2780,7,19,35,43,71,0,254,2
11733,郭采洁,f,,我的未来式,tw,0,0,,,ktv_11733.ogg,ktv_11733.midi,157.98,253,8,24,40,56,112,0,191,2
10230,郭顶,m,,我们俩,cn,0,0,汉彩华音,,ktv_10230.ogg,ktv_10230.midi,120,0,1,17,42,58,97,0,194,3
11808,郭富城,m,,爱的呼唤,hk,0,0,,,ktv_11808.ogg,ktv_11808.midi,79.99,214,5,22,33,50,75,0,230,2
10035,郭富城,m,,芭啦芭啦樱之花,hk,0,0,,,ktv_10035.ogg,ktv_10035.midi,151,0,19,35,51,67,141,0,225,2
11526,郭富城,m,,好想说声谢谢你,hk,0,0,,,ktv_11526.ogg,ktv_11526.midi,129.21,0,6,12,51,66,78,0,167,2
11811,郭富城,m,,绝对美丽,hk,0,0,,,ktv_11811.ogg,ktv_11811.midi,143,43,15,31,57,65,121,0,205,2
11809,郭富城,m,,狂野之城,hk,0,0,,,ktv_11809.ogg,ktv_11809.midi,136.4,1449,15,31,40,56,109,0,195,2
17341,郭富城,m,,浪漫樱花,hk,0,0,,,ktv_17341.ogg,ktv_17341.midi,150.98,405,18,34,50,66,135,0,226,2
11810,郭富城,m,,三岔口,hk,0,0,,,ktv_11810.ogg,ktv_11810.midi,89.67,2079,5,25,47,57,85,0,247,2
11807,郭富城,m,,铁幕诱惑,hk,0,0,,,ktv_11807.ogg,ktv_11807.midi,110.23,235,26,42,62,78,103,0,243,2
11201,郭富城,m,,我是不是该安静的走开,hk,0,0,,新选歌曲,ktv_11201.ogg,ktv_11201.midi,98.26,13,8,24,49,57,88,0,240,2
11812,郭富城,m,,无忌,hk,0,0,,,ktv_11812.ogg,ktv_11812.midi,142.01,296,24,49,82,90,159,0,288,2
10231,郭富城,m,,樱之花,hk,0,0,大国文化,,ktv_10231.ogg,ktv_10231.midi,151,0,19,51,83,110,145,0,230,2
10232,郭富城,m,,永远爱不完,hk,0,0,大国文化,,ktv_10232.ogg,ktv_10232.midi,138,1729,9,41,63,95,130,0,241,2
15720,郭欢,f,,云的爱情,cn,0,0,,,ktv_15720.ogg,ktv_15720.midi,82.1,907,8,24,44,52,71,1,232,2
15057,郭静,f,,DuDu好,tw,0,0,,,ktv_15057.ogg,ktv_15057.midi,66.505,250,4,20,32,40,61,0,225,2
14720,郭静,f,,爱情模样,tw,0,0,,,ktv_14720.ogg,ktv_14720.midi,77.995,1783,3,15,27,41,63,0,220,3
17171,郭静,f,,別去问他好吗,tw,0,0,,,ktv_17171.ogg,ktv_17171.midi,62.065,963,4,20,29,37,60,1,246,2
